alternative_motive_power,basic_colour,body_type,cc_rating,chassis7,class,engine_number,first_nz_registration_year,first_nz_registration_month,gross_vehicle_mass,height,import_status,industry_class,industry_model_code,make,model,motive_power,mvma_model_code,number_of_axles,number_of_seats,nz_assembled,original_country,power_rating,previous_country,road_transport_code,submodel,tla,postcode,transmission_type,vdam_weight,vehicle_type,vehicle_usage,vehicle_year,vin11,width,synthetic_greenhouse_gas,fc_combined,fc_urban,fc_extra_urban
,RED,TRACTOR,3800,361919,,MFA226G,1992.0,4.0,0.0,0,RE-REG,PRIVATE,,CUSTOMBUILT,MASSEY-HARRIS 101 SS,PETROL,,0,0,UNKNOWN,UNITED STATES,0,NONE,,,WAITAKI DISTRICT,9493,,0,TRACTOR,OTHER,1945,,0,,,,
,WHITE,TRACTOR,0,7801609,,35501111072,1992.0,11.0,0.0,0,RE-REG,PRIVATE,,DAVID BROWN,780,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NEW ZEALAND,,,WAITAKI DISTRICT,9492,,0,TRACTOR,OTHER,1972,,0,,,,
,ORANGE,TRACTOR,3050,60086,,V4302-103622,1994.0,2.0,0.0,0,NEW,UNKNOWN,,KUBOTA,75804WD CABIN,DIESEL,,0,0,UNKNOWN,JAPAN,0,NONE,,,NEW PLYMOUTH DISTRICT,4383,,0,TRACTOR,AGRICULTURAL,1994,,0,,,,
,RED,TRACTOR,2000,183253M,,N172,1994.0,4.0,0.0,0,RE-REG,PRIVATE,,MASSEY,65,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,DUNEDIN CITY,9092,,0,TRACTOR,OTHER,1960,,0,,,,
,BLUE,TRACTOR,0,B179444,,3870702D19,1994.0,9.0,0.0,0,NEW,UNKNOWN,,FORD,4000,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,CHRISTCHURCH CITY,8051,,0,TRACTOR,OTHER,1979,,0,,,,
,ORANGE,TRACTOR,1904,EB10467,,CE124766K,1995.0,3.0,0.0,0,RE-REG,UNKNOWN,,ALLIS CHALMERS,ENGLISH B,PETROL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,MATAMATA-PIAKO DISTRICT,3300,,0,TRACTOR,OTHER,1950,,0,,,,
,RED,TRACTOR,2500,AG4/341,,AG4/3/41,1995.0,7.0,0.0,0,RE-REG,PRIVATE,,DAVID BROWN,C30,PETROL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,TIMARU DISTRICT,7903,,0,TRACTOR,OTHER,1950,,0,,,,
,RED,TRACTOR,8300,JJA0057,,45075922,1995.0,6.0,0.0,0,NEW,PRIVATE,,CASE,7210A,DIESEL,,0,0,UNKNOWN,UNITED STATES,0,NONE,,,PALMERSTON NORTH CITY,0,,0,TRACTOR,OTHER,1995,,0,,,,
,RED,TRACTOR,2489,139170,,152UA167025D,1970.0,6.0,3501.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,TRACTOR,MASSEY FERGU,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WHANGANUI DISTRICT,4501,,0,TRACTOR,OTHER,1970,,0,,,,
,BROWN,TRACTOR,3045,818956A,,17971,1971.0,2.0,0.0,0,NEW,UNKNOWN,,DAVID BROWN,990,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TASMAN DISTRICT,0,,0,TRACTOR,OTHER,1971,,0,,,,
,BLUE,TRACTOR,4193,9999999,,02C956597,1973.0,6.0,0.0,0,NEW,UNKNOWN,,FORDSON,5000,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,CENTRAL OTAGO DISTRICT,9310,,0,TRACTOR,OTHER,1962,,0,,,,
,RED,TRACTOR,3465,SGM2688,,36138EL,1965.0,11.0,0.0,0,NEW,PRIVATE,,MASSEY,FERGUSON,PETROL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,MARLBOROUGH DISTRICT,7272,,0,TRACTOR,OTHER,1962,,0,,,,
,GREEN,TRACTOR,5000,SAT123P,,,1968.0,1.0,3501.0,0,NEW,UNKNOWN,,JOHN DEERE,3020,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,THAMES-COROMANDEL DISTRICT,3576,,0,TRACTOR,OTHER,1968,,0,,,,
,RED,TRACTOR,2500,,,152UA349870,1974.0,9.0,0.0,0,NEW,UNKNOWN,,MASSEY,MF135,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,NEW PLYMOUTH DISTRICT,4312,,0,TRACTOR,AGRICULTURAL,1974,,0,,,,
,RED,TRACTOR,3335,F133205,,212UA168254,1975.0,2.0,0.0,0,NEW,PRIVATE,,MASSEY,165,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,MATAMATA-PIAKO DISTRICT,3471,,0,TRACTOR,OTHER,1975,,0,,,,
,BLUE,TRACTOR,2868,B240927,,6747134K22,1975.0,6.0,0.0,0,NEW,UNKNOWN,,FORD,3000,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAIPA DISTRICT,0,,0,TRACTOR,OTHER,1975,,0,,,,
,RED,TRACTOR,2750,CLBFND-,,176243,1975.0,7.0,0.0,0,NEW,UNKNOWN,,FERGUSON,148,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,2580,,0,TRACTOR,OTHER,1974,,0,,,,
,ORANGE,TRACTOR,4562,886233,,,1977.0,6.0,0.0,0,NEW,UNKNOWN,,FIAT,880DT,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAITAKI DISTRICT,9492,,0,TRACTOR,OTHER,1977,,0,,,,
,BLUE,TRACTOR,3293,B288171,,0796436023,1976.0,12.0,0.0,0,NEW,CONSTRUCTING,,FORD,4600,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,HOROWHENUA DISTRICT,5570,,0,TRACTOR,AGRICULTURAL,1976,,0,,,,
,WHITE,TRACTOR,3195,9901110,,44900152982,1978.0,7.0,0.0,0,NEW,UNKNOWN,,DAVID BROWN,990,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,SOUTHLAND DISTRICT,0,,0,TRACTOR,OTHER,1978,,0,,,,
,YELLOW,TRACTOR,2500,843634,,487770,1978.0,11.0,1999.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,FERGUSON,40R,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,HAMILTON CITY,3287,,0,TRACTOR,OTHER,1978,,0,,,,
,GREEN,TRACTOR,6620,4040H00,,6404DR25581662RG,1981.0,3.0,0.0,0,NEW,UNKNOWN,,JOHN DEERE,4040,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,ASHBURTON DISTRICT,7700,,0,TRACTOR,OTHER,1981,,0,,,,
,BLUE,TRACTOR,2340,412619,,162145,1981.0,3.0,0.0,0,NEW,PRIVATE,,UNIVERSAL,445DT,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TARARUA DISTRICT,4930,,0,TRACTOR,OTHER,1981,,0,,,,
,BLUE,TRACTOR,4195,345868,,345868,1981.0,8.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,FORD,7700,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WHANGAREI DISTRICT,110,,0,TRACTOR,OTHER,1981,,0,,,,
,WHITE,TRACTOR,236,876331,,U792474H,1982.0,3.0,3501.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,MASSEY,FERGUSON,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAIMAKARIRI DISTRICT,7691,,0,TRACTOR,OTHER,1982,,0,,,,
,RED,TRACTOR,2695,1190001,,16500311312727,1982.0,8.0,0.0,0,NEW,UNKNOWN,,DAVID BROWN,1190,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,FAR NORTH DISTRICT,293,,0,TRACTOR,OTHER,1982,,0,,,,
,BLUE,TRACTOR,3294,412051,,,1982.0,10.0,0.0,0,NEW,UNKNOWN,,FORD,4610,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,MATAMATA-PIAKO DISTRICT,3473,,0,TRACTOR,OTHER,1982,,0,,,,
,BLUE,TRACTOR,3293,B300194,,,1976.0,6.0,0.0,0,NEW,PRIVATE,,FORD,4600,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WHANGANUI DISTRICT,4501,,0,TRACTOR,OTHER,1976,,0,,,,
,ORANGE,TRACTOR,4500,WD16670,,4523448G,1983.0,11.0,3501.0,0,NEW,PRIVATE,,ALLIS CHALMERS,WD45,PETROL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WELLINGTON CITY,6011,,0,TRACTOR,OTHER,1953,,0,,,,
,WHITE,TRACTOR,3598,124BDC1,,22960611354548,1985.0,5.0,0.0,0,NEW,PRIVATE,,CASE,1294,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAITOMO DISTRICT,0,,0,TRACTOR,OTHER,1985,,0,,,,
,RED,TRACTOR,2000,E105915,,,1985.0,4.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,MASSEY,135,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WHANGANUI DISTRICT,4573,,0,TRACTOR,OTHER,1967,,0,,,,
,RED,TRACTOR,2500,24983,,24983,1986.0,1.0,0.0,0,RE-REG,PRIVATE,,DAVID BROWN,TRACTOR,PETROL,,0,0,UNKNOWN,UNITED KINGDOM,0,NEW ZEALAND,,,WAIKATO DISTRICT,3771,,0,TRACTOR,OTHER,1950,,0,,,,
,BLUE,TRACTOR,4393,BA83516,,BA83516,1986.0,9.0,0.0,0,NEW,UNKNOWN,,FORD,66104WD,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,AUCKLAND,2677,,0,TRACTOR,AGRICULTURAL,1986,,0,,,,
,RED,TRACTOR,3299,356470,,192,1986.0,12.0,0.0,0,RE-REG,WHOLESALE/RETAIL/TRADE,,MASSEY,HARRIS 101,PETROL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,QUEENSTOWN-LAKES DISTRICT,9305,,0,TRACTOR,OTHER,1940,,0,,,,
,ORANGE,TRACTOR,1,LA49142,,LA49142914,1987.0,9.0,0.0,0,RE-REG,PRIVATE,,CASE,LA,PETROL,,0,0,UNKNOWN,UNITED STATES,0,NONE,,,SELWYN DISTRICT,7682,,0,TRACTOR,OTHER,1948,,0,,,,
,GREEN,TRACTOR,3920,687765,,861969,1990.0,4.0,0.0,0,NEW,PRIVATE,,JOHN DEERE,2250,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,,MARLBOROUGH DISTRICT,7272,,0,TRACTOR,OTHER,1990,,0,,,,
,YELLOW,TRACTOR,1,AD4/401,,O,1989.0,10.0,0.0,0,RE-REG,CONSTRUCTING,,DAVID BROWN,950,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,TIMARU DISTRICT,7910,,0,TRACTOR,OTHER,1972,,0,,,,
,RED,TRACTOR,2002,,,202600256,1992.0,10.0,0.0,0,RE-REG,UNKNOWN,,MASSEY FERGUSON,65,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,NELSON CITY,0,,0,TRACTOR,OTHER,1965,,0,,,,
,BLUE,TRACTOR,990,E925105,,,1993.0,12.0,0.0,0,NEW,UNKNOWN,,DAVID BROWN,990,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,AUCKLAND,0,,0,TRACTOR,OTHER,1978,,0,,,,
,RED,TRACTOR,2500,D08320,,CN31255U842167A,1995.0,7.0,0.0,0,NEW,PRIVATE,,MASSEY FERGUSON,253,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,CENTRAL HAWKE'S BAY DISTRICT,4287,,0,TRACTOR,OTHER,1995,,0,,,,
,RED,TRACTOR,7090,1000044,,682749,1995.0,2.0,0.0,0,NEW,BUSINESS/FINANCIAL,,FIAT,70-90 DT,DIESEL,,0,0,UNKNOWN,AUSTRALIA,0,NONE,,,HAURAKI DISTRICT,0,,0,TRACTOR,OTHER,1993,,0,,,,
,ORANGE,TRACTOR,1500,EB6616,,ECE4192K,1968.0,9.0,0.0,0,NEW,UNKNOWN,,ALLIS CHALMERS,,PETROL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,,0,,0,TRACTOR,OTHER,1955,,0,,,,
,ORANGE,TRACTOR,3000,366957,,,1971.0,2.0,1999.0,0,NEW,UNKNOWN,,FIAT,450,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,RANGITIKEI DISTRICT,4710,,0,TRACTOR,OTHER,1970,,0,,,,
,WHITE,TRACTOR,4250,538015,,AD35SH7794,1967.0,6.0,0.0,0,NEW,UNKNOWN,,DAVID BROWN,1967,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,ROTORUA DISTRICT,3074,,0,TRACTOR,OTHER,1967,,0,,,,
,WHITE,TRACTOR,2695,880A537,,AD355A8017,1967.0,9.0,0.0,0,NEW,UNKNOWN,,TRACTOR,DAVID BROWN,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,SOUTH TARANAKI DISTRICT,0,,0,TRACTOR,OTHER,1967,,0,,,,
,RED,TRACTOR,6831,38059,,50383,1974.0,10.0,0.0,0,NEW,UNKNOWN,,INTERNATIONAL,L 1066,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,ASHBURTON DISTRICT,0,,0,TRACTOR,AGRICULTURAL,1974,,0,,,,
,WHITE,TRACTOR,2695,885/1/6,,35501128037,1975.0,3.0,0.0,0,NEW,PRIVATE,,DAVID BROWN,,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAIMATE DISTRICT,7924,,0,TRACTOR,OTHER,1975,,0,,,,
,GREY,TRACTOR,2100,SC83106,,,1975.0,11.0,3501.0,0,NEW,PRIVATE,,FERGUSON,,PETROL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TIMARU DISTRICT,7975,,0,TRACTOR,OTHER,1975,,0,,,,
,RED,TRACTOR,4200,53091J,,133321,1976.0,2.0,0.0,0,NEW,UNKNOWN,,FARMALL,140,PETROL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,0,,0,TRACTOR,OTHER,1975,,0,,,,
,BLUE,TRACTOR,4195,B257545,,F753064,1976.0,10.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,FORD,7000,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,CENTRAL HAWKE'S BAY DISTRICT,4170,,0,TRACTOR,AGRICULTURAL,1975,,0,,,,
,BLUE,TRACTOR,1489,9B17079,,15T/218A/D7956,1978.0,7.0,0.0,0,NEW,PRIVATE,,LEYLAND,154,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,GORE DISTRICT,9710,,0,TRACTOR,OTHER,1978,,0,,,,
,BLUE,TRACTOR,4195,0108796,OTH,399430,1979.0,10.0,0.0,0,NEW,UNKNOWN,,FORD,6600,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,PALMERSTON NORTH CITY,0,,0,TRACTOR,OTHER,1979,,0,,,,
,RED,TRACTOR,2186,477,,SE10553ELD,1979.0,5.0,1999.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,MASSEY,MF35,PETROL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAIMAKARIRI DISTRICT,7691,,0,TRACTOR,AGRICULTURAL,1962,,0,,,,
,RED,TRACTOR,2500,F478247,,152UA496907DL,1979.0,5.0,0.0,0,NEW,PRIVATE,,MASSEY,MASSEY 135,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,MARLBOROUGH DISTRICT,7273,,0,TRACTOR,AGRICULTURAL,1979,,0,,,,
,RED,TRACTOR,2500,H318068,,U520360,1979.0,4.0,0.0,0,NEW,UNKNOWN,,FERGUSON,MASSEY,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WHANGANUI DISTRICT,0,,0,TRACTOR,OTHER,1979,,0,,,,
,RED,TRACTOR,8000,15223,,135677,1983.0,9.0,0.0,0,NEW,UNKNOWN,,TRACTOR,INTERNATIONA,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,MATAMATA-PIAKO DISTRICT,3375,,0,TRACTOR,AGRICULTURAL,1983,,0,,,,
,BLUE,TRACTOR,4393,,,B412066,1983.0,10.0,0.0,0,NEW,PRIVATE,,FORD,6610,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,SOUTHLAND DISTRICT,9893,,0,TRACTOR,OTHER,1983,,0,,,,
,YELLOW,TRACTOR,3294,59K51,,200427,1984.0,11.0,0.0,0,NEW,UNKNOWN,,FORD,555 INDUSTRI,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TAURANGA CITY,3116,,0,TRACTOR,OTHER,1984,,0,,,,
,GREY,TRACTOR,3500,MHF1828,,,1986.0,2.0,0.0,0,RE-REG,UNKNOWN,,CUSTOMBUILT,FERGUSON 35,PETROL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,WAIMAKARIRI DISTRICT,7630,,0,TRACTOR,OTHER,1949,,0,,,,
,RED,TRACTOR,2000,5008Y52,,LF311412182785,1989.0,1.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,MASSEY FERGUSON,390,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,SOUTHLAND DISTRICT,9883,,0,TRACTOR,OTHER,1988,,0,,,,
,ORANGE,TRACTOR,0,50184,,0,1989.0,6.0,0.0,0,NEW,PRIVATE,,KUBOTA,M 4030 DT,DIESEL,,0,0,UNKNOWN,JAPAN,0,NONE,,,MARLBOROUGH DISTRICT,7273,,0,TRACTOR,OTHER,1989,,0,,,,
,RED,TRACTOR,1631,NI68523,,NI68523,1990.0,3.0,0.0,0,RE-REG,PRIVATE,,INTERNATIONAL,FARMALL TRACTOR,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,,HAMILTON CITY,3204,,0,TRACTOR,OTHER,1952,,0,,,,
,GREY,TRACTOR,2000,2065,,0411561,1991.0,11.0,0.0,0,RE-REG,PRIVATE,,MASSEY,FERGUSON,PETROL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,CHRISTCHURCH CITY,8022,,0,TRACTOR,OTHER,1954,,0,,,,
,GREEN,TRACTOR,3920,698997,,877465,1991.0,12.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,JOHN DEERE,2650,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,,MARLBOROUGH DISTRICT,7274,,0,TRACTOR,OTHER,1991,,0,,,,
,RED,TRACTOR,3152,UNKNOWN,,603895,1993.0,11.0,0.0,0,RE-REG,UNKNOWN,,MASSEY FERGUSON,148,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,SOUTHLAND DISTRICT,0,,0,TRACTOR,OTHER,1970,,0,,,,
,GREEN,TRACTOR,2369,3510120,,518036,1994.0,4.0,0.0,0,RE-REG,UNKNOWN,,TRACTOR,HOLDER,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,AG35,DUNEDIN CITY,0,,0,TRACTOR,AGRICULTURAL,1969,,0,,,,
,ORANGE,TRACTOR,3219,D32002A,,50440,1994.0,3.0,0.0,0,NEW,UNKNOWN,,KUBOTA,6030DT,DIESEL,,0,0,UNKNOWN,JAPAN,0,NONE,,,FAR NORTH DISTRICT,281,,0,TRACTOR,OTHER,1991,,0,,,,
,ORANGE,TRACTOR,2300,55109,,851098,1994.0,6.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,KUBOTA,B2150HSD,DIESEL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,QUEENSTOWN-LAKES DISTRICT,0,,0,TRACTOR,AGRICULTURAL,1994,,0,,,,
,RED,TRACTOR,3335,,,203UA2857D,1995.0,3.0,0.0,0,RE-REG,AGRICULTURE/FORESTRY/FISHING,,MASSEY FERGUSON,165,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,WAIMAKARIRI DISTRICT,0,,0,TRACTOR,OTHER,1968,,0,,,,
,BLUE,TRACTOR,7700,R214960,,5521953J20,1994.0,12.0,0.0,0,RE-REG,UNKNOWN,,FORD,5000,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,WAIMATE DISTRICT,0,,0,TRACTOR,OTHER,1974,,0,,,,
,BLUE,TRACTOR,4193,B215812,,,1974.0,6.0,3501.0,0,NEW,UNKNOWN,,FORD,5000,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAIKATO DISTRICT,0,,0,TRACTOR,AGRICULTURAL,1974,,0,,,,
,BLUE,TRACTOR,6200,B111748,,D101409E7,1974.0,7.0,0.0,0,NEW,PRIVATE,,FORD,,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TIMARU DISTRICT,7972,,0,TRACTOR,OTHER,1969,,0,,,,
,BLUE,TRACTOR,2350,1239717,,,1955.0,7.0,0.0,0,NEW,PRIVATE,,FORDSON,MD,PETROL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,NEW PLYMOUTH DISTRICT,4372,,0,TRACTOR,OTHER,1955,,0,,,,
,RED,TRACTOR,5000,990A468,,AD447A50719,1965.0,4.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,DAVID BROWN,990,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,KAIKOURA DISTRICT,7373,,0,TRACTOR,OTHER,1965,,0,,,,
,BLUE,TRACTOR,4193,,,B161952,1972.0,2.0,0.0,0,NEW,PRIVATE,,FORD,5000,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,2683,,0,TRACTOR,OTHER,1972,,0,,,,
,WHITE,TRACTOR,2395,885/1-6,,28957,1975.0,8.0,0.0,0,NEW,PRIVATE,,DAVID BROWN,885,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TARARUA DISTRICT,4971,,0,TRACTOR,AGRICULTURAL,1975,,0,,,,
,BLUE,TRACTOR,4195,23853,,278089,1976.0,11.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,FORD,TRACTOR,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WHANGAREI DISTRICT,254,,0,TRACTOR,OTHER,1976,,0,,,,
,BLUE,TRACTOR,3293,,,B292146,1977.0,2.0,3501.0,0,NEW,PRIVATE,,FORD,4600,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,GISBORNE DISTRICT,4071,,0,TRACTOR,OTHER,1977,,0,,,,
,RED,TRACTOR,16500,,,154626F,1977.0,7.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,FERGUSON,165,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAIMATE DISTRICT,0,,0,TRACTOR,OTHER,1977,,0,,,,
,RED,TRACTOR,4000,,,B5867,1979.0,1.0,0.0,0,NEW,PRIVATE,,INTERNATIONAL,FARMALL,PETROL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TASMAN DISTRICT,7095,,0,TRACTOR,OTHER,1948,,0,,,,
,GREEN,TRACTOR,466,005976R,,051775RG,1979.0,3.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,JOHN DEERE,4240,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,WAIMAKARIRI DISTRICT,7400,,0,TRACTOR,OTHER,1979,,0,,,,
,RED,TRACTOR,3584,1105469,,11347559,1983.0,7.0,0.0,0,NEW,UNKNOWN,,DAVID BROWN,1290,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,OTOROHANGA DISTRICT,0,,0,TRACTOR,OTHER,1983,,0,,,,
,GREEN,TRACTOR,2827,7729015,,8581543,1983.0,6.0,0.0,0,NEW,PRIVATE,,HOMEBUILT,5207,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,CHRISTCHURCH CITY,7676,,0,TRACTOR,OTHER,1983,,0,,,,
,BROWN,TRACTOR,3456,728470,,357473,1984.0,8.0,0.0,0,NEW,PRIVATE,,FIAT,,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TAURANGA CITY,3171,,0,TRACTOR,OTHER,1974,,0,,,,
,RED,TRACTOR,5400,,,540UA9625L,1984.0,8.0,3501.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,MASSEY,MF1155,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,ASHBURTON DISTRICT,7772,,0,TRACTOR,AGRICULTURAL,1982,,0,,,,
,RED,TRACTOR,3382,10833,,328447,1984.0,11.0,3501.0,0,NEW,UNKNOWN,,INTERNATIONAL,585,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,AUCKLAND,2576,,0,TRACTOR,AGRICULTURAL,1984,,0,,,,
,RED,TRACTOR,5000,1883552,,,1984.0,12.0,3501.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,MASSEY,FERGUSON,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,TASMAN DISTRICT,7175,,0,TRACTOR,OTHER,1976,,0,,,,
,ORANGE,TRACTOR,2791,51124,,26699,1984.0,11.0,0.0,0,NEW,AGRICULTURE/FORESTRY/FISHING,,KUBOTA,M4950DT,DIESEL,,0,0,UNKNOWN,NOT KNOWN,0,NONE,,,MANAWATU DISTRICT,4774,,0,TRACTOR,OTHER,1984,,0,,,,
,YELLOW,TRACTOR,3861,5157-BO,,183978,1988.0,4.0,0.0,0,NEW,PRIVATE,,MASSEY,FERGUSSON 50 EPS/4WD,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,WAIPA DISTRICT,3875,,0,TRACTOR,OTHER,1988,,0,,,,
,WHITE,TRACTOR,2695,637861,,355011,1989.0,12.0,0.0,0,RE-REG,AGRICULTURE/FORESTRY/FISHING,,DAVID BROWN,885D,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,TARARUA DISTRICT,4998,,0,TRACTOR,OTHER,1976,,0,,,,
,WHITE,TRACTOR,75,LD31179,,LD31179U2593945,1989.0,5.0,0.0,0,NEW,PRIVATE,,MASSEY,FERGUSON 50 EPS,DIESEL,,0,0,UNKNOWN,UNITED KINGDOM,0,NONE,,,CHRISTCHURCH CITY,8972,,0,TRACTOR,OTHER,1989,,0,,,,
,ORANGE,TRACTOR,0,50181,,0,1989.0,11.0,0.0,0,NEW,UNKNOWN,,KUBOTA,4030,DIESEL,,0,0,UNKNOWN,JAPAN,0,NONE,,,RUAPEHU DISTRICT,0,,0,TRACTOR,OTHER,1989,,0,,,,
,GREEN,TRACTOR,3600,693060L,,872537,1991.0,10.0,0.0,0,NEW,PRIVATE,,JOHN DEERE,1750,DIESEL,,0,0,UNKNOWN,GERMANY,0,NONE,,,GISBORNE DISTRICT,4010,,0,TRACTOR,OTHER,1991,,0,,,,
,GREY,TRACTOR,2850,,,SC52469E,1993.0,1.0,0.0,0,RE-REG,UNKNOWN,,FERGUSON,TRACTOR,PETROL,,0,0,UNKNOWN,NEW ZEALAND,0,NONE,,,HURUNUI DISTRICT,0,,0,TRACTOR,OTHER,1960,,0,,,,
